pixel_id,date,qa_mode,method,albedo,glacier_fraction,ndsi,solar_zenith,elevation,slope,aspect,longitude,latitude,tile_h,tile_v,pixel_row,pixel_col,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07
9427025679,2002-06-23,renoriginal,MOD09GA,0.5036216282,0.5964,0.8382954706,27.33,2702,7.127141,189.19272,-115.3052154,50.71992482,-11531,5072,9427,25679,0.6557,0.5664,0.5909,0.6514,0.1537,0.0573,0.0402
9428025675,2002-06-23,renoriginal,MOD09GA,0.5471282609,0.718,0.9023474178,27.31,2644,14.343502,188.44362,-115.3225598,50.71542822,-11532,5072,9428,25675,0.7219,0.6261,0.6402,0.7091,0.1569,0.0364,0.0215
9428025676,2002-06-23,renoriginal,MOD09GA,0.5492957306,0.916,0.9023474178,27.33,2748,8.819073,223.62779,-115.3154581,50.71542822,-11532,5072,9428,25676,0.7219,0.6261,0.6402,0.7091,0.1569,0.0364,0.0215
9428025677,2002-06-23,renoriginal,MOD09GA,0.6015307406,1,0.9155067155,27.33,2728,8.819073,223.62779,-115.3083564,50.71542822,-11531,5072,9428,25677,0.7859,0.681,0.7074,0.7844,0.1671,0.0346,0.021
9428025678,2002-06-23,renoriginal,MOD09GA,0.6039321506,0.9808,0.9155067155,27.32,2666,7.3199406,63.576748,-115.3012547,50.71542822,-11530,5072,9428,25678,0.7859,0.681,0.7074,0.7844,0.1671,0.0346,0.021
9429025676,2002-06-23,renoriginal,MOD09GA,0.6039415557,0.9976,0.9155067155,27.33,2651,7.3199406,63.576748,-115.3043965,50.71093162,-11530,5071,9429,25676,0.7859,0.681,0.7074,0.7844,0.1671,0.0346,0.021
9429025677,2002-06-23,renoriginal,MOD09GA,0.601808906,0.9912,0.9155067155,27.33,2609,4.351213,206.16524,-115.2972954,50.71093162,-11530,5071,9429,25677,0.7859,0.681,0.7074,0.7844,0.1671,0.0346,0.021
9430025674,2002-06-23,renoriginal,MOD09GA,0.4190116889,0.9628,0.7906542056,27.3,2697,30.739088,237.65184,-115.3075384,50.70643501,-11531,5071,9430,25674,0.5315,0.4704,0.4824,0.5269,0.1515,0.0616,0.0453
9430025675,2002-06-23,renoriginal,MOD09GA,0.4158924797,1,0.7906542056,27.3,2655,9.701603,211.55067,-115.300438,50.70643501,-11530,5071,9430,25675,0.5315,0.4704,0.4824,0.5269,0.1515,0.0616,0.0453
9430025676,2002-06-23,renoriginal,MOD09GA,0.5238229934,0.8548,0.8690225775,27.3,2608,19.45448,109.0582,-115.2933377,50.70643501,-11529,5071,9430,25676,0.6813,0.6215,0.5872,0.6664,0.1752,0.0467,0.0309
9427025678,2002-06-26,renoriginal,MOD09GA,0.6164432076,0.8052,0.9478447249,30.87,2730,3.6912005,191.42978,-115.3123178,50.71992482,-11531,5072,9427,25678,0.83,0.6928,0.7395,0.8179,0.1377,0.0219,0.008
9427025679,2002-06-26,renoriginal,MOD09GA,0.6312287572,0.5964,0.9191176471,30.87,2702,7.127141,189.19272,-115.3052154,50.71992482,-11531,5072,9427,25679,0.8439,0.7022,0.7613,0.8352,0.1453,0.0352,0.025
9428025678,2002-06-26,renoriginal,MOD09GA,0.5729939402,0.9808,0.9087764254,30.85,2666,7.3199406,63.576748,-115.3012547,50.71542822,-11530,5072,9428,25678,0.7718,0.665,0.6588,0.7449,0.1421,0.0356,0.0215
9430025676,2002-06-26,renoriginal,MOD09GA,0.5716655388,0.8548,0.8643460456,30.84,2608,19.45448,109.0582,-115.2933377,50.70643501,-11529,5071,9430,25676,0.7637,0.6773,0.6387,0.7284,0.1698,0.053,0.0378
9427025676,2002-07-06,renoriginal,MOD09GA,0.6825113149,0.4224,0.9033278778,29.06,2705,14.1609125,94.02388,-115.3265225,50.71992482,-11533,5072,9427,25676,0.8794,0.7778,0.7949,0.8722,0.1982,0.0443,0.0243
9427025677,2002-07-06,renoriginal,MOD09GA,0.680329639,0.8748,0.9033278778,29.06,2690,11.969323,184.10654,-115.3194202,50.71992482,-11532,5072,9427,25677,0.8794,0.7778,0.7949,0.8722,0.1982,0.0443,0.0243
9427025678,2002-07-06,renoriginal,MOD09GA,0.698945411,0.8052,0.8732006774,29.06,2730,3.6912005,191.42978,-115.3123178,50.71992482,-11531,5072,9427,25678,0.8995,0.7955,0.8086,0.8849,0.215,0.0599,0.039
9427025679,2002-07-06,renoriginal,MOD09GA,0.6767168891,0.5964,0.8310731447,29.06,2702,7.127141,189.19272,-115.3052154,50.71992482,-11531,5072,9427,25679,0.8592,0.7688,0.7834,0.8574,0.2229,0.0791,0.0584
9428025675,2002-07-06,renoriginal,MOD09GA,0.5221267299,0.718,0.8771012855,29.05,2644,14.343502,188.44362,-115.3225598,50.71542822,-11532,5072,9428,25675,0.6714,0.6024,0.6052,0.6644,0.1692,0.0435,0.0195
9428025676,2002-07-06,renoriginal,MOD09GA,0.6049822819,0.916,0.909968652,29.06,2748,8.819073,223.62779,-115.3154581,50.71542822,-11532,5072,9428,25676,0.769,0.6864,0.7071,0.7616,0.1923,0.0359,0.0148
9428025677,2002-07-06,renoriginal,MOD09GA,0.6565742019,1,0.9115857159,29.06,2728,8.819073,223.62779,-115.3083564,50.71542822,-11531,5072,9428,25677,0.8467,0.7488,0.7627,0.8324,0.1965,0.0385,0.0176
9428025678,2002-07-06,renoriginal,MOD09GA,0.6241329231,0.9808,0.8353516535,29.05,2666,7.3199406,63.576748,-115.3012547,50.71542822,-11530,5072,9428,25678,0.7968,0.7146,0.7114,0.7881,0.2035,0.0707,0.0476
9429025676,2002-07-06,renoriginal,MOD09GA,0.5618914005,0.9976,0.8675355765,29.06,2651,7.3199406,63.576748,-115.3043965,50.71093162,-11530,5071,9429,25676,0.7257,0.6439,0.6406,0.7021,0.1801,0.0498,0.0248
9429025677,2002-07-06,renoriginal,MOD09GA,0.6725499918,0.9912,0.8797440424,29.06,2609,4.351213,206.16524,-115.2972954,50.71093162,-11530,5071,9429,25677,0.8698,0.7753,0.7694,0.8519,0.2071,0.0545,0.0349
9430025674,2002-07-06,renoriginal,MOD09GA,0.2764709538,0.9628,0.4376878613,29.04,2697,30.739088,237.65184,-115.3075384,50.70643501,-11531,5071,9430,25674,0.3167,0.3064,0.2904,0.3109,0.1711,0.1216,0.1019
9430025675,2002-07-06,renoriginal,MOD09GA,0.6717717046,1,0.8797440424,29.04,2655,9.701603,211.55067,-115.300438,50.70643501,-11530,5071,9430,25675,0.8698,0.7753,0.7694,0.8519,0.2071,0.0545,0.0349
9427025676,2002-07-07,renoriginal,MOD09GA,0.3410113726,0.4224,0.7112690355,28.2,2705,14.1609125,94.02388,-115.3265225,50.71992482,-11533,5072,9427,25676,0.44,0.4094,0.3637,0.4214,0.1492,0.0711,0.0555
9427025677,2002-07-07,renoriginal,MOD09GA,0.380529244,0.8748,0.7768175841,28.2,2690,11.969323,184.10654,-115.3194202,50.71992482,-11532,5072,9427,25677,0.5037,0.4624,0.4116,0.4729,0.1478,0.0594,0.0485
9427025678,2002-07-07,renoriginal,MOD09GA,0.3825788148,0.8052,0.7768175841,28.2,2730,3.6912005,191.42978,-115.3123178,50.71992482,-11531,5072,9427,25678,0.5037,0.4624,0.4116,0.4729,0.1478,0.0594,0.0485
9427025679,2002-07-07,renoriginal,MOD09GA,0.3612256224,0.5964,0.662371134,28.2,2702,7.127141,189.19272,-115.3052154,50.71992482,-11531,5072,9427,25679,0.4643,0.4358,0.3831,0.4515,0.1653,0.0917,0.0793
9428025675,2002-07-07,renoriginal,MOD09GA,0.2983115453,0.718,0.5966970882,28.19,2644,14.343502,188.44362,-115.3225598,50.71542822,-11532,5072,9428,25675,0.3764,0.3629,0.3142,0.3674,0.1597,0.0928,0.0759
9428025676,2002-07-07,renoriginal,MOD09GA,0.3003681344,0.916,0.5966970882,28.2,2748,8.819073,223.62779,-115.3154581,50.71542822,-11532,5072,9428,25676,0.3764,0.3629,0.3142,0.3674,0.1597,0.0928,0.0759
9428025677,2002-07-07,renoriginal,MOD09GA,0.4749063344,1,0.8193645991,28.2,2728,8.819073,223.62779,-115.3083564,50.71542822,-11531,5072,9428,25677,0.6248,0.5895,0.5021,0.6013,0.182,0.0597,0.0438
9428025678,2002-07-07,renoriginal,MOD09GA,0.4775505654,0.9808,0.8193645991,28.2,2666,7.3199406,63.576748,-115.3012547,50.71542822,-11530,5072,9428,25678,0.6248,0.5895,0.5021,0.6013,0.182,0.0597,0.0438
9429025676,2002-07-07,renoriginal,MOD09GA,0.4775505654,0.9976,0.8193645991,28.2,2651,7.3199406,63.576748,-115.3043965,50.71093162,-11530,5071,9429,25676,0.6248,0.5895,0.5021,0.6013,0.182,0.0597,0.0438
9429025677,2002-07-07,renoriginal,MOD09GA,0.5338019113,0.9912,0.816960086,28.2,2609,4.351213,206.16524,-115.2972954,50.71093162,-11530,5071,9429,25677,0.709,0.65,0.5759,0.676,0.18,0.0681,0.0492
9427025676,2002-07-10,renoriginal,MOD09GA,0.5629693262,0.4224,0.8987241878,31.13,2705,14.1609125,94.02388,-115.3265225,50.71992482,-11533,5072,9427,25676,0.7551,0.6718,0.6217,0.7218,0.1531,0.0385,0.0327
9427025677,2002-07-10,renoriginal,MOD09GA,0.5487589905,0.8748,0.8824641989,31.13,2690,11.969323,184.10654,-115.3194202,50.71992482,-11532,5072,9427,25677,0.7368,0.6519,0.613,0.6967,0.1564,0.0435,0.0328
9427025678,2002-07-10,renoriginal,MOD09GA,0.5429154011,0.8052,0.9221648766,31.12,2730,3.6912005,191.42978,-115.3123178,50.71992482,-11531,5072,9427,25678,0.719,0.6514,0.6037,0.689,0.1534,0.0279,0.0131
9427025679,2002-07-10,renoriginal,MOD09GA,0.5613230017,0.5964,0.9200645943,31.12,2702,7.127141,189.19272,-115.3052154,50.71992482,-11531,5072,9427,25679,0.7492,0.6734,0.6237,0.7134,0.158,0.0297,0.0182
9428025676,2002-07-10,renoriginal,MOD09GA,0.5305583999,0.916,0.9231532681,31.11,2748,8.819073,223.62779,-115.3154581,50.71542822,-11532,5072,9428,25676,0.709,0.6387,0.5879,0.6782,0.1491,0.0271,0.0174
9428025677,2002-07-10,renoriginal,MOD09GA,0.5793374899,1,0.9281003492,31.11,2728,8.819073,223.62779,-115.3083564,50.71542822,-11531,5072,9428,25677,0.777,0.6948,0.6451,0.7455,0.1553,0.0278,0.0149
9428025678,2002-07-10,renoriginal,MOD09GA,0.5441191892,0.9808,0.844058745,31.1,2666,7.3199406,63.576748,-115.3012547,50.71542822,-11530,5072,9428,25678,0.7101,0.6422,0.6009,0.6906,0.1691,0.0584,0.0473
9429025676,2002-07-10,renoriginal,MOD09GA,0.5627105777,0.9976,0.9126162019,31.11,2651,7.3199406,63.576748,-115.3043965,50.71093162,-11530,5071,9429,25676,0.754,0.6712,0.6214,0.7201,0.1529,0.0329,0.0125
9429025677,2002-07-10,renoriginal,MOD09GA,0.5777398436,0.9912,0.9295519296,31.11,2609,4.351213,206.16524,-115.2972954,50.71093162,-11530,5071,9429,25677,0.7778,0.6889,0.6434,0.745,0.1528,0.0272,0.0149
9430025674,2002-07-10,renoriginal,MOD09GA,0.3594618246,0.9628,0.653546231,31.1,2697,30.739088,237.65184,-115.3075384,50.70643501,-11531,5071,9430,25674,0.4777,0.4489,0.3874,0.4453,0.1737,0.0933,0.0711
9430025675,2002-07-10,renoriginal,MOD09GA,0.5236154939,1,0.9146620848,31.1,2655,9.701603,211.55067,-115.300438,50.70643501,-11530,5071,9430,25675,0.7039,0.634,0.5788,0.6686,0.1506,0.0298,0.0018
9427025678,2002-07-11,renoriginal,MOD09GA,0.5020620429,0.8052,0.8230735488,28.97,2730,3.6912005,191.42978,-115.3123178,50.71992482,-11531,5072,9427,25678,0.6623,0.6141,0.5386,0.6234,0.17,0.0605,0.0444
9427025679,2002-07-11,renoriginal,MOD09GA,0.5010359563,0.5964,0.8230735488,28.97,2702,7.127141,189.19272,-115.3052154,50.71992482,-11531,5072,9427,25679,0.6623,0.6141,0.5386,0.6234,0.17,0.0605,0.0444
9430025674,2002-07-11,renoriginal,MOD09GA,0.23954251,0.9628,0.450377562,28.94,2697,30.739088,237.65184,-115.3075384,50.70643501,-11531,5071,9430,25674,0.2919,0.2899,0.2319,0.2689,0.1519,0.1019,0.08
9430025675,2002-07-11,renoriginal,MOD09GA,0.4567394952,1,0.8595478595,28.94,2655,9.701603,211.55067,-115.300438,50.70643501,-11530,5071,9430,25675,0.6018,0.5566,0.4956,0.5799,0.1605,0.0438,0.0246
9427025676,2002-07-12,renoriginal,MOD09GA,0.4450166826,0.4224,0.6941358025,32.43,2705,14.1609125,94.02388,-115.3265225,50.71992482,-11533,5072,9427,25676,0.578,0.5287,0.4797,0.5489,0.1719,0.0991,0.0889
9427025677,2002-07-12,renoriginal,MOD09GA,0.5261785193,0.8748,0.838718586,32.43,2690,11.969323,184.10654,-115.3194202,50.71992482,-11532,5072,9427,25677,0.7065,0.6448,0.576,0.6658,0.1697,0.0584,0.0401
9427025678,2002-07-12,renoriginal,MOD09GA,0.5428549432,0.8052,0.8846048674,32.42,2730,3.6912005,191.42978,-115.3123178,50.71992482,-11531,5072,9427,25678,0.7293,0.6663,0.5958,0.6892,0.164,0.0422,0.029
9427025679,2002-07-12,renoriginal,MOD09GA,0.4873655612,0.5964,0.7454701099,32.42,2702,7.127141,189.19272,-115.3052154,50.71992482,-11531,5072,9427,25679,0.6366,0.587,0.5342,0.6117,0.183,0.0892,0.0737
9428025675,2002-07-12,renoriginal,MOD09GA,0.519661124,0.718,0.8973777463,32.41,2644,14.343502,188.44362,-115.3225598,50.71542822,-11532,5072,9428,25675,0.6968,0.6328,0.5819,0.6693,0.1515,0.0362,0.0222
